split,query_id,citation,present_as_text_reference,parent_count_global,parent_in_same_query_gold,same_query_gold_parents,sample_global_parents,status
train,train_0718,Art. 184 StGB,True,33,False,,1B_108/2015 E. 3;1B_12/2017 E. 2.3;1B_32/2017 E. 3.2;1B_379/2009 19.01.2010 E. 4;1B_379/2009 19.01.2010 E. A;1B_385/2009 20.01.2010 E. 4;1B_385/2009 20.01.2010 E. A;1B_399/2013 29.11.2013 E. 4.3;1B_465/2012 06.09.2012 E. 3;6B_1078/2020 26.10.2022 E. 4.3.1;6B_1078/2020 26.10.2022 E. B;6B_123/2014 E. 4.4.1;6B_123/2014 E. 4.5.4;6B_375/2013 E. 4.3.1;6B_375/2013 E. 7.3.3;6B_454/2012 05.02.2013 E. 4;6B_454/2012 05.02.2013 E. 4.4;6B_602/2008 19.11.2008 E. 1;6B_602/2008 19.11.2008 E. A;6B_685/2007 05.03.2008 E. 4,has_parents_but_none_in_same_query_gold
train,train_0720,Art. 78 FIDLEG,False,0,False,,,no_parent_edges_found
train,train_0723,Art. 4 StromVV,True,11,False,,2C_269/2012 27.10.2012 E. 3.4;2C_297/2019 E. 7.2;2C_488/2020 29.03.2023 E. 3.1;2C_518/2012 23.11.2012 E. 2;2C_681/2015 20.07.2016 E. 4.2.1;2C_681/2015 20.07.2016 E. 5.2.7;2C_739/2010 06.07.2011 E. C;BGE 138 I 454 E. 3.6.3;BGE 142 II 451 E. 4.2.1;BGE 142 II 451 E. 5.2.7.1;BGE 149 II 187 E. 3.1,has_parents_but_none_in_same_query_gold
train,train_0723,Art. 127 BV,True,90,False,,1C_167/2017 E. 3.2;1C_654/2020 E. 3.1;1C_654/2020 E. 4.1;1C_654/2020 E. 5.5;1P.364/2002 28.04.2003 E. 3;1P.802/2006 28.08.2007 E. 1;2A.203/2006 17.10.2007 E. C;2A.246/2004 21.12.2004 E. 6;2A.304/2004 01.12.2004 E. 2;2A.457/2001 04.03.2002 E. 3;2C_1011/2012 E. 7.4.1;2C_1027/2020 E. 5.2;2C_1127/2016 08.10.2018 E. 6.2;2C_1147/2016 E. 6.2;2C_1150/2016 E. 6.2;2C_116/2015 30.09.2015 E. 3;2C_116/2015 30.09.2015 E. 5.6;2C_138/2014 E. 1.3.3;2C_160/2014 E. 5.1;2C_18/2014 E. 1.3.5,has_parents_but_none_in_same_query_gold
train,train_0724,Art. 199 ZGB,True,1,False,,5A_907/2019 E. 4.1.2,has_parents_but_none_in_same_query_gold
train,train_0724,Art. 216 ZGB,True,7,False,,5A_907/2019 E. 4.2.2;5A_907/2019 E. 6.3.1;5C.205/2000 21.06.2001 E. 2;5C.61/2002 14.06.2002 E. 3;BGE 127 III 396 E. 2;BGE 128 III 314 E. 1974;P 30/06 05.02.2007 E. 4,has_parents_but_none_in_same_query_gold
train,train_0724,Art. 225 ZGB,False,0,False,,,no_parent_edges_found
train,train_0724,Art. 241 ZGB,True,1,False,,5A_682/2014 16.07.2015 E. 5.2.4,has_parents_but_none_in_same_query_gold
train,train_0727,Art. 9 UVG,True,73,False,,2A.402/2000 23.08.2001 E. A;2C_373/2021 E. 6.1;8C_1029/2009 11.01.2010 E. 2.2;8C_108/2012 30.04.2012 E. 2;8C_167/2022 E. 3.1;8C_176/2018 E. 13;8C_176/2018 E. 2;8C_232/2018 E. 1;8C_378/2024 E. 3;8C_40/2012 07.11.2012 E. 2;8C_420/2007 29.01.2008 E. 4;8C_442/2024 E. 3.1;8C_457/2021 E. 3.2;8C_462/2010 22.10.2010 E. 3;8C_465/2010 24.11.2010 E. 3;8C_5/2015 E. 2;8C_507/2015 E. 2.1;8C_517/2020 E. 2.2;8C_52/2010 02.07.2010 E. 2;8C_524/2023 E. 3,has_parents_but_none_in_same_query_gold
train,train_0727,Art. 16 UVG,True,110,False,,4A_413/2021 E. 7;8C_173/2008 20.08.2008 E. 2;8C_175/2007 06.10.2008 E. 2;8C_181/2009 30.09.2009 E. 2;8C_247/2014 E. 2;8C_265/2009 05.10.2009 E. 2;8C_269/2025 E. 3.1;8C_29/2012 15.02.2012 E. 3;8C_301/2013 E. 4.2;8C_354/2007 04.08.2008 E. 2;8C_380/2013 E. 3;8C_43/2021 E. 2.2;8C_430/2018 E. 3;8C_431/2009 06.10.2009 E. 2;8C_447/2017 E. 2.2;8C_467/2010 23.11.2010 E. 3;8C_523/2024 E. 1.2;8C_575/2024 E. 3.1;8C_578/2010 27.10.2010 E. 3;8C_604/2021 E. 3.2,has_parents_but_none_in_same_query_gold
train,train_0727,Art. 18 UVG,True,161,False,,5A_642/2016 E. 2;5P.36/2007 03.05.2007 E. 3;8C_112/2022 E. 4.2;8C_115/2018 27.06.2018 E. 3;8C_117/2023 E. 2.2;8C_121/2017 E. 7.7;8C_171/2011 01.09.2011 E. 4;8C_181/2009 30.09.2009 E. 2;8C_214/2023 20.02.2024 E. 6.1;8C_217/2008 20.03.2009 E. 2;8C_219/2022 E. 2;8C_228/2017 E. 4.2.2;8C_248/2017 E. 2;8C_260/2011 25.07.2011 E. 2;8C_261/2019 E. 4.3.1;8C_261/2019 E. 4.3.2;8C_277/2014 30.01.2015 E. 3;8C_301/2013 E. 4.2;8C_319/2007 06.05.2008 E. 2;8C_337/2007 19.02.2008 E. 3,has_parents_but_none_in_same_query_gold
train,train_0727,Art. 10 UVG,True,222,False,,8C_100/2011 01.06.2011 E. 2;8C_1011/2010 19.05.2011 E. 3;8C_1024/2009 01.03.2010 E. 2;8C_1032/2008 28.04.2009 E. 2;8C_106/2009 08.06.2009 E. 4;8C_123/2007 19.02.2008 E. 4;8C_126/2017 E. 4.1;8C_126/2017 E. 4.2;8C_126/2017 E. 4.3;8C_141/2022 E. 5.3;8C_16/2008 02.09.2008 E. 3;8C_175/2007 06.10.2008 E. 2;8C_181/2009 30.09.2009 E. 2;8C_183/2020 E. 4.3.2;8C_191/2011 16.09.2011 E. 5;8C_201/2020 E. 4;8C_201/2020 E. 5.3;8C_208/2021 22.11.2021 E. 5.1;8C_214/2022 E. 3.2;8C_245/2017 E. 2,has_parents_but_none_in_same_query_gold
train,train_0728,Art. 88 GBV,False,0,False,,,no_parent_edges_found
train,train_0729,Art. 65 IPRG,True,16,False,,5A.32/2000 25.01.2001 E. 2;5A_545/2020 E. 5.3;5A_700/2010 17.01.2011 E. 2.3;5C.212/2004 11.02.2005 E. 2;5C.287/2006 06.12.2007 E. 3;5P.135/2000 29.05.2000 E. 4;5P.330/2003 11.03.2004 E. 2;9C_593/2009 24.11.2009 E. 1;Art. 45a Abs. 4 IPRG;Art. 58 Abs. 2 IPRG;BGE 126 III 257 E. 4b;BGE 130 III 336 E. 2.1;BGE 130 III 336 E. 2.2;BGE 134 III 326 E. 3.3;BGE 135 V 425 E. 1.1;BGE 148 III 245 E. 5.3,has_parents_but_none_in_same_query_gold
train,train_0730,Art. 977 ZGB,True,7,False,,5A_250/2018 E. 2.1;5A_250/2018 E. 2.2;5A_250/2018 E. 2.3;5A_250/2018 E. 3.3;5A_250/2018 E. 3.4.1;5A_726/2021 E. 4.1;5C.40/2000 23.03.2000 E. 3,has_parents_but_none_in_same_query_gold
train,train_0730,Art. 969 ZGB,True,8,False,,5A.22/2000 29.03.2001 E. 2;5A_194/2013 E. 4.3;5A_222/2015 E. 2.2;5A_250/2018 E. 4;5A_611/2024 E. A;5A_707/2007 08.02.2008 E. 5;Art. 38 GBV;BGE 127 III 195 E. 2b,has_parents_but_none_in_same_query_gold
train,train_0731,Art. 22 BV,True,148,False,,1A.69/2002 19.03.2003 E. 2;1B_285/2020 E. 4.4.1;1B_387/2021 E. 2;1B_387/2021 E. 4.5;1C_103/2024 E. 2;1C_109/2021 E. 4.3.2;1C_109/2024 E. 2;1C_110/2024 E. 2;1C_111/2024 E. 2;1C_140/2008 17.03.2009 E. 5;1C_140/2008 17.03.2009 E. 8.1;1C_147/2021 E. 7;1C_176/2013 07.01.2014 E. F;1C_181/2019 E. 10;1C_181/2019 E. 10.3;1C_181/2019 E. 4.1;1C_20/2018 E. 2.1;1C_226/2015 E. 3.1;1C_226/2015 E. 4.1;1C_226/2015 E. D,has_parents_but_none_in_same_query_gold
train,train_0731,Art. 31 BV,True,634,False,,1A.283/2000 20.11.2000 E. 3;1B_1/2023 E. 3.1;1B_100/2009 20.05.2009 E. 2;1B_100/2018 E. 2.1;1B_102/2011 22.03.2011 E. 2;1B_103/2013 27.03.2013 E. 5;1B_104/2007 25.06.2007 E. 2;1B_104/2007 25.06.2007 E. 3;1B_104/2009 18.05.2009 E. 3;1B_104/2018 E. 1.3;1B_108/2015 E. 5.3;1B_12/2007 26.02.2007 E. 2;1B_120/2023 E. 2.1;1B_121/2019 E. 2;1B_121/2019 E. 3;1B_121/2019 E. 3.1;1B_122/2009 10.06.2009 E. 2;1B_123/2008 02.06.2008 E. 2;1B_124/2023 E. 1.2;1B_125/2020 E. 3.3,has_parents_but_none_in_same_query_gold
train,train_0732,Art. 674 ZGB,True,21,False,,1C_445/2020 E. 3.3.3;5A_101/2016 E. 4;5A_163/2022 E. 1.1;5A_181/2007 26.06.2007 E. 2;5A_181/2007 26.06.2007 E. 4;5A_245/2012 13.09.2012 E. 1;5A_245/2012 13.09.2012 E. 3;5A_245/2012 13.09.2012 E. 4;5A_452/2022 E. 1;5A_641/2016 E. 2.1;5A_641/2016 E. 2.3;5A_661/2008 09.03.2009 E. 4;5A_665/2022 E. 4.3;5C.20/2003 18.06.2003 E. 1;5C.307/2005 19.05.2006 E. 7;5D_213/2023 E. 4.2;5D_213/2023 E. 4.4.1;BGE 138 III 650 E. 3.1;BGE 138 III 650 E. 4;BGE 138 III 650 E. 4.2,has_parents_but_none_in_same_query_gold
train,train_0735,Art. 16 BV,True,273,False,,1A.220/2006 16.03.2007 E. 1;1A.220/2006 16.03.2007 E. 4;1B_103/2014 E. 2.1;1B_134/2011 14.07.2011 E. 4;1B_169/2015 06.11.2015 E. 3.1;1B_196/2010 18.11.2010 E. 4;1B_26/2009 02.03.2009 E. 3;1B_26/2009 02.03.2009 E. B;1B_26/2014 E. 4;1B_285/2020 E. 4.4.1;1B_292/2010 23.12.2010 E. 1;1B_349/2016 22.02.2017 E. 2.1;1B_349/2016 22.02.2017 E. 3;1B_349/2016 22.02.2017 E. 3.1;1B_502/2011 05.10.2011 E. 8;1B_77/2008 15.07.2008 E. 2;1C_122/2015 E. 2.1;1C_129/2016 E. 2.1;1C_137/2018 27.11.2018 E. 4.5;1C_137/2018 27.11.2018 E. 6.1,has_parents_but_none_in_same_query_gold
train,train_0735,Art. 36 BV,True,1471,False,,1A.104/1999 05.04.2000 E. 6;1A.129/2002 09.04.2003 E. 3;1A.151/2001 16.07.2002 E. 5;1A.159/2005 20.02.2006 E. 2;1A.162/2002 10.12.2002 E. 3;1A.198/2002 21.08.2003 E. 3;1A.212/2006 31.05.2007 E. 4;1A.219/2005 28.02.2006 E. 2;1A.219/2005 28.02.2006 E. 3;1A.220/2006 16.03.2007 E. 4;1A.240/2002 13.05.2003 E. 2;1A.244/2000 08.11.2001 E. 8;1A.65/2002 30.07.2002 E. 8;1A.73/1999 07.06.2000 E. 2;1B_10/2008 30.01.2008 E. 5;1B_102/2011 22.03.2011 E. 2;1B_103/2014 E. 2.2;1B_103/2018 E. 2.3;1B_11/2022 E. 3.2;1B_11/2022 E. 3.4,has_parents_but_none_in_same_query_gold
train,train_0737,Art. 32 FINMAG,True,28,False,,1B_249/2015 E. 8.7;2C_1055/2014 E. 1.3.4;2C_1055/2014 E. 4.2;2C_1055/2014 E. 4.3;2C_1068/2017 09.10.2018 E. 1.2;2C_1068/2017 09.10.2018 E. 2.1;2C_122/2014 E. 2.4;2C_136/2019 E. 4.2;2C_176/2014 E. 2.4;2C_192/2019 E. 4.5;2C_303/2016 E. 2.5;2C_303/2016 E. 2.5.1;2C_305/2016 E. 2.1;2C_305/2016 E. 2.3.1;2C_345/2015 E. 2.1;2C_352/2016 E. 1.2.3;2C_45/2009 26.05.2009 E. 3.2;2C_571/2018 E. 1.2.3;2C_571/2018 E. 5.3.2;2C_671/2014 E. 2.3,has_parents_but_none_in_same_query_gold
train,train_0739,Art. 198 StGB,True,55,False,,1B_13/2011 05.04.2011 E. 3;1B_402/2015 E. 3.6;1B_435/2011 13.09.2011 E. 3;1B_579/2011 01.11.2011 E. 3;1B_8/2023 E. 3.1.2;1C_530/2019 E. 2.2;1P.47/2004 28.04.2004 E. C;1P.470/2002 20.11.2002 E. 3;1P.587/2003 29.01.2004 E. 2.4;2C_672/2009 21.04.2010 E. A;6B_1027/2021 E. 2.5.1;6B_1048/2022 E. 1.4;6B_1074/2020 E. 3.4;6B_1102/2019 E. 2.2;6B_1178/2019 E. C;6B_1179/2021 E. 4.2.3;6B_1260/2019 E. 2.2.3;6B_1308/2023 E. 3.3;6B_1503/2021 E. 1.4;6B_1503/2021 E. B,has_parents_but_none_in_same_query_gold
train,train_0740,Art. 4 GwG,True,12,False,,2C_269/2013 E. 9.7.1;2C_71/2018 E. 2.4;2C_867/2015 E. 2.1;2C_867/2015 E. 4.2.1;2C_887/2017 E. 4.3.2;6B_731/2021 24.11.2022 E. 6.3.4;6B_731/2021 24.11.2022 E. 6.4.3;Art. 18 Abs. 2 611.015.3;Art. 3 Abs. 1 MGwV;BGE 139 II 404 E. 9.7.1;BGE 143 II 162 E. 2.1;BGE 143 II 162 E. 4.2.1,has_parents_but_none_in_same_query_gold
train,train_0742,Art. 3 ZGB,True,41,False,,2C_1071/2012 E. 5.2;2C_865/2017 E. 2.3;4A_127/2024 E. 3.4.1;4A_293/2025 E. 3.3;4A_293/2025 E. 3.4;4A_302/2018 E. 2.2.2;4A_353/2014 E. 1.3.2;4A_393/2018 E. 2.4.4;4A_574/2008 23.06.2009 E. 7;4A_600/2014 E. 4.2.2;4A_91/2016 E. 2.4.2;4C.159/2000 14.12.2000 E. 3;4C.26/2000 06.09.2000 E. 2;4C.274/2004 18.11.2004 E. 6;4C.296/2002 28.11.2002 E. 1;4C.363/2001 07.07.2003 E. 4;4C.54/2002 10.06.2002 E. 2;4P.172/2004 18.11.2004 E. 9;4P.52/2002 04.06.2002 E. 1;5A_159/2014 E. 3.3.1,has_parents_but_none_in_same_query_gold
train,train_0742,Art. 674 ZGB,True,21,False,,1C_445/2020 E. 3.3.3;5A_101/2016 E. 4;5A_163/2022 E. 1.1;5A_181/2007 26.06.2007 E. 2;5A_181/2007 26.06.2007 E. 4;5A_245/2012 13.09.2012 E. 1;5A_245/2012 13.09.2012 E. 3;5A_245/2012 13.09.2012 E. 4;5A_452/2022 E. 1;5A_641/2016 E. 2.1;5A_641/2016 E. 2.3;5A_661/2008 09.03.2009 E. 4;5A_665/2022 E. 4.3;5C.20/2003 18.06.2003 E. 1;5C.307/2005 19.05.2006 E. 7;5D_213/2023 E. 4.2;5D_213/2023 E. 4.4.1;BGE 138 III 650 E. 3.1;BGE 138 III 650 E. 4;BGE 138 III 650 E. 4.2,has_parents_but_none_in_same_query_gold
train,train_0743,Art. 101 OR,True,77,False,,1C_699/2020 E. 5.2;1C_707/2021 E. 4.4;1F_25/2015 E. 3.2;1P.470/2002 20.11.2002 E. 2;2C_103/2021 E. 3.2.3;2C_175/2024 E. 7.5.2;2C_272/2020 E. 3.3;2C_534/2016 E. 3.5;4A_134/2016 E. 2.3;4A_175/2021 E. 2.4;4A_187/2021 E. B;4A_189/2018 E. 4.2;4A_189/2018 E. 4.2.1;4A_209/2017 E. 2.3;4A_209/2017 E. 2.4;4A_209/2017 E. 2.5;4A_209/2017 E. 2.6;4A_209/2017 E. 3.4;4A_213/2015 E. 4.1;4A_217/2018 E. 3,has_parents_but_none_in_same_query_gold
train,train_0743,Art. 44 OR,True,164,False,,1C.2/1999 01.10.2002 E. 5.2;1C_284/2009 08.06.2010 E. H;1C_351/2007 30.10.2008 E. 7;1C_353/2007 30.10.2008 E. 8;1C_665/2024 E. 4.5.1;1C_665/2024 E. 4.5.2;1C_665/2024 E. 4.5.3;2C_521/2017 10.11.2020 E. 7.2;4A_115/2014 E. 6.4.4;4A_115/2014 E. 7;4A_115/2014 E. 8;4A_115/2014 E. 8.1;4A_115/2014 E. 8.2;4A_115/2014 E. 8.3;4A_127/2011 12.07.2011 E. 8;4A_138/2011 19.04.2011 E. 6;4A_138/2014 E. 3;4A_153/2008 14.10.2008 E. 3;4A_153/2015 25.06.2015 E. 4.2.2;4A_189/2015 E. 4.2,has_parents_but_none_in_same_query_gold
train,train_0748,Art. 13 BV,True,2239,False,,1A.104/1999 05.04.2000 E. 6;1A.214/2005 23.01.2006 E. 5;1A.23/2005 04.07.2005 E. 5;1B_101/2008 28.10.2008 E. 2;1B_101/2008 28.10.2008 E. 3;1B_103/2021 E. 3.2;1B_115/2016 E. 2.4.1;1B_116/2016 E. 2.4.1;1B_131/2015 E. 3;1B_134/2011 14.07.2011 E. 4;1B_146/2016 E. 2.1;1B_175/2013 E. 1.3;1B_175/2013 E. 4.2.3;1B_191/2018 E. 1.3;1B_191/2018 E. 2;1B_193/2017 E. 3.5.1;1B_206/2007 07.01.2008 E. 6;1B_229/2017 E. 1.5;1B_231/2013 E. 3.3;1B_231/2015 E. 2.3,has_parents_but_none_in_same_query_gold
train,train_0748,Art. 16 BV,True,273,False,,1A.220/2006 16.03.2007 E. 1;1A.220/2006 16.03.2007 E. 4;1B_103/2014 E. 2.1;1B_134/2011 14.07.2011 E. 4;1B_169/2015 06.11.2015 E. 3.1;1B_196/2010 18.11.2010 E. 4;1B_26/2009 02.03.2009 E. 3;1B_26/2009 02.03.2009 E. B;1B_26/2014 E. 4;1B_285/2020 E. 4.4.1;1B_292/2010 23.12.2010 E. 1;1B_349/2016 22.02.2017 E. 2.1;1B_349/2016 22.02.2017 E. 3;1B_349/2016 22.02.2017 E. 3.1;1B_502/2011 05.10.2011 E. 8;1B_77/2008 15.07.2008 E. 2;1C_122/2015 E. 2.1;1C_129/2016 E. 2.1;1C_137/2018 27.11.2018 E. 4.5;1C_137/2018 27.11.2018 E. 6.1,has_parents_but_none_in_same_query_gold
train,train_0748,Art. 15 BV,True,166,False,,1A.136/2003 04.11.2004 E. 1;1A.136/2003 04.11.2004 E. 2;1A.159/2005 20.02.2006 E. 2;1A.69/2002 19.03.2003 E. 3;1C_127/2013 E. 8.2;1C_127/2013 E. 8.2.3;1C_297/2009 18.01.2010 E. 10;1C_322/2011 19.12.2011 E. 3;1C_521/2008 09.02.2009 E. 2.5;1C_527/2009 14.12.2009 E. 1;1D_11/2007 27.02.2008 E. 1;1D_11/2007 27.02.2008 E. 4;1D_11/2007 27.02.2008 E. B;1D_12/2007 27.02.2008 E. 2;1D_12/2007 27.02.2008 E. B;1P.149/2004 21.06.2004 E. 3;1P.149/2004 21.06.2004 E. B;1P.19/2000 23.03.2000 E. 3;1P.303/2001 24.08.2001 E. A;1P.303/2001 24.08.2001 E. C,has_parents_but_none_in_same_query_gold
train,train_0748,Art. 27 BV,True,1031,False,,1A.11/2005 06.07.2005 E. 4.1;1A.124/2003 23.09.2003 E. 6;1A.14/2006 18.08.2006 E. 1.3;1A.14/2006 18.08.2006 E. B;1A.15/2006 10.08.2006 E. 3;1A.151/2001 16.07.2002 E. 5;1A.153/2004 07.09.2004 E. 5;1A.153/2004 07.09.2004 E. C;1A.253/2005 17.02.2006 E. 2.6;1A.71/2004 08.03.2005 E. 3;1A.71/2004 08.03.2005 E. 9;1A.71/2004 08.03.2005 E. 9.2;1A.71/2004 08.03.2005 E. D;1B_120/2018 29.05.2018 E. 1.4;1B_153/2009 10.09.2009 E. 1;1B_153/2009 10.09.2009 E. 2;1B_193/2017 E. 3.7;1B_193/2017 E. C;1B_229/2017 E. 1.5;1B_231/2013 E. 3.3,has_parents_but_none_in_same_query_gold
train,train_0750,Art. 28 IVG,True,862,False,,2C_679/2010 24.01.2011 E. 2;4C.113/2003 02.09.2003 E. 3.3;4C.222/2004 14.09.2004 E. 7;8C_1/2016 E. 4.5.1;8C_10/2018 E. 4;8C_101/2021 E. 4.1;8C_1018/2010 18.04.2011 E. 2;8C_103/2024 E. 3.3;8C_105/2014 E. 2;8C_105/2022 E. 2.4;8C_105/2023 E. 2.2;8C_1056/2010 29.06.2011 E. 2;8C_106/2008 05.09.2008 E. 2;8C_1068/2009 15.02.2010 E. 1;8C_107/2020 E. 2.2;8C_109/2012 09.03.2012 E. 3;8C_11/2018 E. 3;8C_110/2022 E. 3.1;8C_110/2023 E. 2.2;8C_111/2018 E. 2,has_parents_but_none_in_same_query_gold
train,train_0754,Art. 975 ZGB,True,43,False,,1C_664/2024 E. 4.2.2;5A.6/2005 17.03.2005 E. 3;5A_1007/2020 E. 2.3.1;5A_134/2020 E. 1;5A_194/2013 E. 3.1;5A_194/2013 E. 4.1;5A_194/2013 E. 5;5A_195/2012 21.06.2012 E. 1;5A_222/2015 E. 2.3;5A_222/2015 E. C;5A_250/2018 E. 2.1;5A_250/2018 E. 2.2;5A_250/2018 E. 3.3;5A_250/2018 E. 3.5;5A_480/2016 E. 1.1;5A_480/2016 E. 1.2;5A_489/2010 06.12.2010 E. 3;5A_494/2020 E. 3.1;5A_520/2018 E. 2;5A_552/2018 E. 1,has_parents_but_none_in_same_query_gold
train,train_0755,Art. 973c OR,True,6,False,,2C_1002/2014 E. 6.3;2C_488/2017 E. 2.3.8;2C_488/2017 E. 2.3.9;2C_488/2017 E. 2.4.6;2C_660/2020 E. 5.4.2;Art. 622 Abs. 1 OR,has_parents_but_none_in_same_query_gold
train,train_0755,Art. 973d OR,True,3,True,Art. 3 FIDLEG,Art. 2 FinfraG;Art. 3 FIDLEG;Art. 622 Abs. 1 OR,parent_in_same_query_gold
train,train_0755,Art. 36 FIDLEG,False,0,False,,,no_parent_edges_found
train,train_0755,Art. 37 FIDLEG,False,0,False,,,no_parent_edges_found
train,train_0755,Art. 38 FIDLEG,False,0,False,,,no_parent_edges_found
train,train_0756,Art. 60 VVG,True,9,False,,4A_155/2007 09.10.2007 E. B;4A_189/2024 E. 2.4.3;4A_189/2024 E. 2.4.4;4A_527/2008 11.03.2009 E. 1;4A_527/2008 11.03.2009 E. 4;4A_527/2008 11.03.2009 E. A;5C.12/2004 24.02.2004 E. 2;5C.12/2004 24.02.2004 E. 3;5C.181/2003 04.11.2003 E. 2,has_parents_but_none_in_same_query_gold
train,train_0758,Art. 14 IPRG,False,0,False,,,no_parent_edges_found
train,train_0759,Art. 6 StPO,True,367,False,,1B_115/2021 E. 2;1B_115/2021 E. 2.1;1B_118/2021 E. 3.2;1B_184/2012 27.08.2012 E. 3;1B_192/2018 E. 2.3;1B_196/2014 E. 2.1;1B_217/2019 E. 3.1;1B_217/2019 E. 3.4;1B_217/2019 E. B;1B_219/2016 E. 2.4;1B_26/2013 E. 2.3;1B_321/2015 E. 3.3.1;1B_321/2015 E. 3.3.2;1B_338/2020 E. 2.3;1B_347/2021 E. 3.2;1B_377/2022 E. 6.4.4;1B_39/2019 E. 2.4;1B_419/2015 E. 3.4;1B_470/2020 E. 2.2.1;1B_470/2020 E. 2.2.3,has_parents_but_none_in_same_query_gold
train,train_0759,Art. 118 StPO,True,62,False,,1B_158/2018 E. 2.4;1B_188/2015 E. 4.2;1B_197/2021 E. 2.2;1B_253/2019 E. 4.2;1B_323/2019 E. 2.1;1B_389/2012 10.10.2012 E. 2;1B_432/2011 20.09.2012 E. 3;1B_432/2011 20.09.2012 E. 4;1B_433/2013 E. 1.1;1B_446/2018 E. 4.3;1B_446/2018 E. 4.6;1B_460/2022 E. 2;1B_535/2017 E. 2;1B_539/2017 E. 2;1B_603/2011 03.02.2012 E. 3;1B_691/2011 10.05.2012 E. 2;1B_74/2016 E. 3.2;4D_62/2013 E. 2.3;6B_1050/2016 E. 3;6B_1198/2014 E. 2.3.5,has_parents_but_none_in_same_query_gold
train,train_0759,Art. 140 StPO,True,148,False,,1B_124/2015 E. 1.1;1B_134/2015 22.09.2015 E. 3.1;1B_159/2022 E. 4.1;1B_179/2012 13.04.2012 E. 2;1B_181/2018 E. 1.1;1B_25/2023 E. 2.4;1B_26/2016 E. 2;1B_26/2016 E. 3;1B_264/2019 E. 3.2;1B_286/2022 E. 4.3;1B_29/2016 23.05.2016 E. 2.2.2;1B_29/2017 E. 4.2;1B_29/2017 E. 7.6;1B_311/2015 E. 3.1;1B_311/2015 E. 3.3;1B_330/2018 E. 4.3;1B_334/2014 E. 5.1;1B_342/2017 E. 7;1B_349/2022 E. 3;1B_355/2021 E. 2.4,has_parents_but_none_in_same_query_gold
train,train_0759,Art. 113 StPO,True,57,False,,1B_114/2016 E. 2.2;1B_117/2016 E. 2.2;1B_149/2023 E. 3.3.4;1B_270/2018 E. 5.4;1B_364/2019 E. 2.3;1B_364/2019 E. 3.6;1B_364/2019 E. 3.9;1B_364/2019 E. 4;1B_365/2019 E. 4.2;1B_553/2017 E. 4.3.1;1C_254/2023 E. 5.4;1P.716/2004 22.12.2004 E. 2;2C_1011/2014 18.06.2015 E. 3.2;6B_1009/2017 E. 1.4.2;6B_1018/2021 E. 1.2;6B_1018/2021 E. 1.3.2;6B_1019/2023 E. 2.3.2;6B_1174/2017 E. 6.2;6B_1202/2021 E. 1.8.1;6B_129/2024 E. 2.4.4,has_parents_but_none_in_same_query_gold
train,train_0759,Art. 32 BV,True,229,False,,1A.199/2001 21.01.2002 E. 3;1B_111/2007 03.07.2007 E. 2;1B_149/2023 E. 3.3.4;1B_15/2007 12.03.2007 E. 2;1B_253/2007 29.11.2007 E. 3;1B_263/2015 E. 2.1;1B_263/2015 E. 2.5;1B_329/2021 E. 1;1B_364/2019 E. 2.3;1B_376/2019 E. 2.3;1B_432/2021 E. 2.2;1B_44/2021 E. 5;1B_459/2019 E. 2.3;1C_123/2015 E. 2.5;1C_140/2008 17.03.2009 E. 7;1C_167/2013 E. 3;1C_242/2013 17.05.2013 E. 2;1C_248/2011 30.01.2012 E. 2;1C_266/2014 E. 2.1;1C_266/2014 E. 2.1.4,has_parents_but_none_in_same_query_gold
train,train_0759,Art. 271 StGB,True,52,False,,1B_265/2009 25.01.2010 E. A;1C_126/2025 E. 1.2;2C_1042/2016 E. 1.3.2;2C_1042/2016 E. 5.1;2C_1042/2016 E. 5.5.1;2C_1043/2016 E. 1.3.2;2C_1043/2016 E. 5.1;2C_1043/2016 E. 5.5.1;2C_1044/2016 E. 1.3.2;2C_1044/2016 E. 5.1;2C_1044/2016 E. 5.5.1;2C_1058/2014 E. 3.1;2C_1058/2014 E. 3.2;2C_1058/2014 E. 4.7;2C_1156/2016 E. 2.3;2C_1156/2016 E. 3.1;2C_1156/2016 E. 3.1.1;2C_1156/2016 E. 3.1.4;2C_1156/2016 E. 3.2.2;2C_1156/2016 E. 3.3.3,has_parents_but_none_in_same_query_gold
train,train_0760,Art. 8a SchKG,True,112,False,,1B_593/2022 E. 4.1;1B_593/2022 E. 4.2;4A_414/2014 E. 2.6.1;4A_414/2014 E. 2.6.2;4A_438/2015 E. 3;4A_440/2014 E. 2;4A_440/2014 E. 4.2;4A_440/2015 E. 2;4A_618/2013 E. 1.3;5A_122/2015 E. 2.3;5A_164/2021 E. 1.1;5A_164/2021 E. 3.3.3;5A_164/2021 E. 4.1.2;5A_164/2021 E. 4.5;5A_172/2016 E. 3.1;5A_201/2013 29.04.2013 E. 2;5A_201/2013 29.04.2013 E. 3;5A_244/2009 09.07.2009 E. 1;5A_244/2009 09.07.2009 E. 2;5A_244/2009 09.07.2009 E. 3,has_parents_but_none_in_same_query_gold
train,train_0761,Art. 86a ZGB,True,2,False,,5A_856/2016 13.06.2018 E. 2.2;BGE 144 III 264 E. 2.2,has_parents_but_none_in_same_query_gold
