split,citation,mention_count_in_split,pattern_covered,family,subfamily,pattern,present_in_laws_de_source,present_in_laws_de_text,present_in_court_source,present_in_court_text,present_in_source_column_any,present_as_text_reference_any,present_in_any_extracted,text_reference_only_any
train,Art. 675 Abs. 1 ZGB,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 779l Abs. 1 ZGB,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 731 Abs. 1 ZGB,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 779a Abs. 1 ZGB,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 22 Abs. 1 GBV,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 98 GBV,1,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
train,Art. 98 Abs. 2 GBV,2,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 98 Abs. 3 GBV,3,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 357b OR,1,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
train,Art. 69 Abs. 1 BPR,1,True,law,statute_article,statute_article,True,True,False,False,True,True,True,False
train,Art. 69 Abs. 2 BPR,1,True,law,statute_article,statute_article,True,True,False,False,True,True,True,False
train,Art. 69 Abs. 3 BPR,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 68 Abs. 1 BPR,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 73 BPR,1,True,law,statute_article,statute_article,False,True,False,True,False,True,True,True
train,Art. 282 StGB,1,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
train,Art. 281 StGB,1,True,law,statute_article,statute_article,False,True,False,True,False,True,True,True
train,Art. 34 Abs. 1 BV,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 68 BPR,1,True,law,statute_article,statute_article,False,True,False,False,False,True,True,True
train,Art. 33 Abs. 2 JStPO,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 9 Abs. 3 JStG,1,True,law,statute_article,statute_article,True,True,False,True,True,True,True,False
train,Art. 58 Abs. 1 VwVG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 58 VwVG,1,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
train,Art. 101 Abs. 2 KVV,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 335b Abs. 1 OR,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 336c Abs. 1 OR,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 22 Abs. 1 JStG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 22 Abs. 2 JStG,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 23 Abs. 1 JStG,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 23 Abs. 2 JStG,2,True,law,statute_article,statute_article,True,True,False,False,True,True,True,False
train,Art. 23 Abs. 5 JStG,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 4 WaG,1,True,law,statute_article,statute_article,True,True,False,True,True,True,True,False
train,Art. 2 Abs. 2 WaG,1,True,law,statute_article,statute_article,True,True,False,True,True,True,True,False
train,BGE 143 II 283 E. 1.2.4,1,True,court,bge,court_bge,False,False,True,True,True,True,True,False
train,Art. 366 ZGB,1,True,law,statute_article,statute_article,False,False,False,False,False,False,False,False
train,Art. 369 Abs. 1 ZGB,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 361 Abs. 3 ZGB,1,True,law,statute_article,statute_article,True,True,False,False,True,True,True,False
train,Art. 27 Abs. 1 SVG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 22a SSV,1,True,law,statute_article,statute_article,True,True,False,True,True,True,True,False
train,Art. 90 Abs. 1 SVG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 2 OBG,1,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
train,Art. 3 OBG,1,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
train,Art. 1 OBV,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 90 Abs. 2 SVG,3,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 32 Abs. 1 SVG,1,True,law,statute_article,statute_article,True,True,False,True,True,True,True,False
train,Art. 100 SVG,1,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
train,Art. 9 URG,1,True,law,statute_article,statute_article,False,False,False,False,False,False,False,False
train,Art. 61 Abs. 1 URG,1,True,law,statute_article,statute_article,False,False,False,False,False,False,False,False
train,Art. 62 Abs. 2 URG,2,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 67 URG,1,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
train,Art. 9 Abs. 2 UWG,2,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 9 Abs. 3 UWG,2,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 1 Abs. 1 PrHG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 7 Abs. 1 BGBB,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 43a RPV,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 1 Abs. 1 IPRG,2,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 337c Abs. 1 OR,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 337c Abs. 3 OR,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 9 Abs. 1 ArG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 2 Abs. 1 ArG,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 1 Abs. 3 HVUV,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 51 Abs. 1 ArG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 76 Abs. 4 SVG,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 127 BV,1,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
train,Art. 199 ZGB,1,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
train,Art. 199 Abs. 1 ZGB,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 199 Abs. 2 ZGB,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 225 ZGB,1,True,law,statute_article,statute_article,False,False,False,False,False,False,False,False
train,Art. 224 Abs. 1 ZGB,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 247 ZGB,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 15 Abs. 2 UVG,1,True,law,statute_article,statute_article,True,True,False,True,True,True,True,False
train,Art. 18 Abs. 3 RPG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 9 Abs. 3 UVG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 6 Abs. 1 UVG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 18 UVG,1,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
train,Art. 10 UVG,2,True,law,statute_article,statute_article,False,True,False,True,False,True,True,True
train,Art. 83 Abs. 1 GBV,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 61 Abs. 1 BGBB,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 81 Abs. 2 BGBB,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 88 GBV,1,True,law,statute_article,statute_article,False,False,False,False,False,False,False,False
train,Art. 81 Abs. 3 BGBB,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 81 Abs. 4 BGBB,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 88 Abs. 1 GBV,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 88 Abs. 3 GBV,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 65 IPRG,1,True,law,statute_article,statute_article,False,True,False,True,False,True,True,True
train,Art. 977 Abs. 1 ZGB,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 140 Abs. 1 GBV,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 140 Abs. 2 GBV,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 977 Abs. 3 ZGB,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 141 GBV,1,True,law,statute_article,statute_article,True,True,False,False,True,True,True,False
train,Art. 116 GBV,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 139 Abs. 1 GBV,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 674 ZGB,2,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
train,Art. 647 Abs. 1 ZGB,1,True,law,statute_article,statute_article,True,True,False,True,True,True,True,False
train,Art. 649a Abs. 2 ZGB,4,True,law,statute_article,statute_article,True,True,False,False,True,True,True,False
train,Art. 682 Abs. 1 ZGB,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 960 Abs. 1 ZGB,2,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 79 GBV,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 960 Abs. 2 ZGB,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 56 GBV,1,True,law,statute_article,statute_article,True,True,False,True,True,True,True,False
train,Art. 6 Abs. 1 JStPO,2,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 12 Abs. 4 BankV,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 72 VAG,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 198 StGB,1,True,law,statute_article,statute_article,False,True,False,True,False,True,True,True
train,Art. 103 StGB,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 4 GwG,1,True,law,statute_article,statute_article,False,True,False,True,False,True,True,True
train,Art. 671 Abs. 1 ZGB,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 674 Abs. 3 ZGB,2,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 130 Abs. 3 BGG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 680 Abs. 2 OR,3,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 27 Abs. 1 DBG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 34 DBG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 16 ATSG,1,True,law,statute_article,statute_article,True,True,False,True,True,True,True,False
train,Art. 28 IVG,1,True,law,statute_article,statute_article,False,True,False,True,False,True,True,True
train,BGE 143 IV 264 E. 2.6,1,True,court,bge,court_bge,False,False,True,True,True,True,True,False
train,Art. 141 Abs. 1 StPO,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 216d Abs. 1 OR,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 216e OR,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 656 Abs. 1 ZGB,2,True,law,statute_article,statute_article,True,True,False,True,True,True,True,False
train,Art. 3 Abs. 6 FIDLEV,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 36 FIDLEG,1,True,law,statute_article,statute_article,False,False,False,False,False,False,False,False
train,Art. 37 FIDLEG,1,True,law,statute_article,statute_article,False,False,False,False,False,False,False,False
train,Art. 38 FIDLEG,1,True,law,statute_article,statute_article,False,False,False,False,False,False,False,False
train,Art. 151 Abs. 1 DBG,1,True,law,statute_article,statute_article,True,True,False,True,True,True,True,False
train,Art. 14 IPRG,2,True,law,statute_article,statute_article,False,False,False,False,False,False,False,False
train,Art. 6 StPO,1,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
train,Art. 118 StPO,1,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
train,Art. 140 StPO,1,True,law,statute_article,statute_article,False,True,False,True,False,True,True,True
